photoId,longitude,latitude,clusterId
1109,109.174575,27.731856,-1
2640,106.7065,26.596,0
2687,105.029468,24.868682,-1
3385,106.700248,26.604797,1
3683,104.895401,25.093993,-1
4656,108.87022,25.745477,-1
4941,106.7065,26.596,0
5210,105.664561,25.990572,-1
5277,106.698446,26.582693,2
5369,106.712333,26.592666,-1
6398,107.717342,25.256029,-1
7766,107.90771399999998,27.196014,-1
8146,106.7065,26.596,0
9732,106.716666,26.609666,-1
10056,106.707666,26.594833,3
10752,106.67345,26.38815,-1
10867,106.688575,26.332931,-1
11594,106.67345,26.38815,-1
11867,107.918186,26.581158,4
11991,106.7065,26.596,0
12146,106.707666,26.594833,3
12378,106.717844,26.579393,-1
12500,106.693382,26.617843,5
13155,106.698446,26.582693,2
14879,105.937042,26.260167,-1
14886,105.82031200000002,26.902476,-1
16449,106.663513,26.630273,6
17832,106.7065,26.596,0
18051,106.717844,26.574688,-1
18846,107.918186,26.581158,4
18869,107.918186,26.581158,4
21248,106.7065,26.596,0
22670,105.88083799999998,26.099469,7
23527,106.707666,26.594833,3
23991,106.67345,26.38815,-1
24070,106.707666,26.594833,3
24387,106.698446,26.582693,2
25372,106.676541,26.385538,-1
26190,106.707666,26.594833,3
26482,108.642181,26.00435,-1
26651,105.67408600000002,26.000213,-1
26852,105.665102,25.990933,-1
27931,108.17233799999998,26.498397,-1
28794,105.665586,25.992038,-1
28939,105.667877,26.006807,8
29153,106.7065,26.596,0
29468,108.079891,26.390658,-1
29937,105.665725,25.992052,-1
29987,106.698446,26.582693,2
30911,106.7065,26.596,0
30998,108.16761,26.49392700000001,9
31192,106.708145,26.574403000000004,10
32021,107.020568,25.963477,-1
32251,106.7065,26.596,0
32278,106.461639,26.544001,-1
33321,106.700248,26.604797,1
34642,106.43692,26.541851,11
35710,106.712265,26.58254,-1
35910,105.663341,25.991005,-1
36366,106.719913,26.570955,-1
36421,106.7065,26.596,0
37199,105.664105,25.986491,-1
38862,106.715183,26.580237,12
40385,106.716444,26.574388,-1
40610,106.708145,26.574403000000004,10
40747,108.17001299999998,26.4927,-1
41064,106.7065,26.596,0
41302,106.692695,26.618303000000004,-1
41398,106.712265,26.58254,-1
41649,107.835102,26.404477000000004,-1
41960,106.663513,26.630273,6
41979,107.881338,26.3819,-1
42568,108.663574,26.535462,-1
42590,107.717342,25.256029,-1
43107,109.14705,25.90405,-1
44038,107.918186,26.581158,4
44972,106.685591,26.335433,-1
45009,106.7065,26.596,0
45141,108.973616,25.813127,-1
46532,107.789933,26.198669,-1
46706,106.686859,26.332499,-1
47820,106.686859,26.332499,-1
49021,108.076911,26.386583,-1
49322,105.65268799999998,26.325063,-1
49440,106.459236,26.548608,-1
50193,106.458377,26.571793,-1
50231,106.715183,26.580237,12
50672,106.707666,26.594833,3
52346,106.707666,26.594833,3
52719,105.467944,26.214194,-1
53243,106.7065,26.596,0
54633,106.714166,26.57133300000001,-1
54803,109.174575,27.731856,-1
56087,105.937042,26.260167,-1
