photoId,longitude,latitude,clusterId
4,113.26823600000002,23.151933,0
38,113.994166,22.538333,-1
48,112.451333,23.052,-1
106,114.191952,22.592347,-1
107,116.637725,23.67204,-1
170,113.480347,23.315769,-1
271,113.54988,22.21633,-1
381,113.223896,23.121574,-1
444,113.567047,22.266222,1
462,114.09276,22.55449500000001,2
491,113.253421,23.144858,3
504,113.11061,23.035509,-1
598,113.254752,23.116897,4
603,113.734588,23.048143,5
638,114.053333,22.730555,-1
654,113.36768,23.09787,-1
660,113.36768,23.09787,-1
678,114.121084,22.552988,-1
715,113.25325,23.121653,6
727,113.23771399999998,23.116364,7
738,113.274696,23.191355,8
798,113.921388,22.4975,9
805,113.25325,23.121653,6
845,113.912773,22.66661,10
908,113.865083,22.712638,11
922,113.25119,23.119522,-1
931,113.966503,22.53681700000001,12
934,114.050333,22.530333,-1
961,113.55664,22.370555,13
975,113.316936,23.176818,-1
1005,113.23771399999998,23.116364,7
1045,113.25325,23.121653,6
1188,113.986677,22.535469,-1
1235,113.070733,22.91328,-1
1240,113.320795,23.116713,-1
1248,113.231277,23.115417,14
1254,113.253421,23.144858,3
1265,116.103515,24.347096,-1
1284,113.358392,23.06378,-1
1308,113.23771399999998,23.116364,7
1327,114.253861,22.895363,-1
1336,113.56533,22.283378,-1
1363,113.309881,23.149909,15
1379,112.671661,22.36595100000001,-1
1399,113.557777,22.370475,16
1489,114.271611,22.590417,-1
1528,116.103515,24.347096,-1
1536,114.128997,22.073104,-1
1549,113.267036,23.11252600000001,-1
1673,113.293821,23.386324,-1
1688,113.111028,22.07188,17
1786,113.577175,22.240087,18
1914,113.596572,22.76985,19
2043,111.988105,21.880197,-1
2076,114.062976,22.907566,20
2085,113.921388,22.4975,9
2093,113.317333,23.134667,-1
2106,114.062976,22.907566,20
2108,114.042119,22.496023,21
2128,113.967265,22.521515,-1
2149,114.989639,22.964899,22
2241,116.114931,24.318126,-1
2261,114.028452,22.494594,23
2269,113.541126,22.138916,-1
2274,113.290854,23.127124,-1
2277,114.104333,22.540666,-1
2281,113.347492,23.119679,-1
2323,113.260009,23.114391,24
2339,114.989639,22.964899,22
2348,113.631591,22.482106,25
2383,113.357706,22.941874,-1
2459,113.229353,23.133752,-1
2543,114.032666,22.549833,-1
2584,113.257546,23.140596,-1
2596,114.112556,22.546789,26
2634,113.24501,23.128047,-1
2635,113.231277,23.115417,14
2666,113.25741200000002,23.091338,-1
2702,113.369894,23.103141,27
2831,114.432349,22.545656,28
2859,113.267036,23.11252600000001,-1
2876,113.269569,23.125297,29
2879,113.575893,22.256908,-1
2902,113.912773,22.66661,10
2906,113.95071000000002,22.548153,30
2969,110.412425,21.202417,31
3007,114.107136,22.542901,-1
3053,113.444166,23.103833,-1
3057,113.319347,23.128691,-1
3063,113.315391,23.14446400000001,-1
3076,116.646802,23.419167,32
