photoId,longitude,latitude,clusterId
671,88.552551,42.831667,0
968,75.051383,38.453319,1
1619,75.407409,37.281701,-1
1874,81.304321,43.913723,-1
2836,88.552551,42.831667,0
3326,89.152679,42.975013,2
3381,82.914505,41.719055,3
3450,75.98796800000002,39.463035,-1
3577,92.593048,43.125289,-1
3676,86.811768,48.494524,-1
3685,87.608611,43.783333,-1
3966,82.276611,43.244402,-1
4214,75.050333,38.456,-1
4241,75.98608,39.468269,-1
4592,89.152679,42.975013,2
4706,86.232333,41.057,-1
4723,80.476741,43.799287,-1
5110,82.914505,41.719055,3
5317,75.99243100000002,39.461643,-1
5524,87.580947,43.796623,-1
5528,77.249666,38.414,4
6020,87.614166,43.78,-1
6039,82.914505,41.719055,3
6385,75.98608,39.468269,-1
6527,83.48236,43.526646,-1
6586,76.123,39.2926,-1
7220,75.051383,38.453319,1
7690,75.21840999999998,37.78184,-1
7740,90.0,40.346544,-1
7829,89.152679,42.975013,2
7899,88.12279699999998,47.839444,-1
8140,89.508166,42.916833,-1
8295,87.539062,43.519609,5
8588,76.1915,39.697999,-1
8714,75.998954,39.477678,-1
8794,75.983292,39.470984,-1
9186,77.249666,38.414,4
10093,89.152679,42.975013,2
10094,75.051383,38.453319,1
10256,75.986766,39.467806,-1
10296,81.03326700000002,44.559652,-1
11646,89.509722,42.917222,-1
11771,76.503,39.022999,-1
12103,75.981101,39.466613,-1
12575,89.198833,42.935666,-1
13382,88.59,45.1,-1
13954,82.914505,41.719055,3
13998,87.583888,43.780555,-1
14389,79.93283000000002,40.451666,-1
14629,88.552551,42.831667,0
14762,75.987453,39.475558,6
14936,75.987453,39.475558,6
15183,82.914505,41.719055,3
15409,75.22946999999998,37.780527,-1
15550,76.003417,39.461643,-1
15925,87.613888,43.779722,-1
16425,76.771833,39.230666,-1
16547,89.22666600000002,42.976944,-1
16765,87.12078000000002,48.655337,-1
16960,87.614078,43.807278,-1
17022,75.051383,38.453319,1
17697,86.879882,42.081916,-1
17698,76.60555500000002,39.283333,-1
17983,75.454981,36.850711,-1
18910,76.011842,39.485754,-1
19067,87.041638,48.686802,-1
19733,77.088438,38.921545,-1
19778,85.019897,46.844788,-1
19816,92.704353,43.109119,-1
19968,74.926647,38.281044,-1
20028,78.112792,40.195659,-1
20043,76.608333,39.284722,-1
20058,88.913833,40.482833,-1
20263,92.642211,43.818674,7
21198,75.9375,39.508278,-1
21255,88.0,41.0,8
21300,75.21840999999998,37.78184,-1
21442,76.015434,39.446931,-1
21453,75.982646,39.458354,-1
21515,87.579574,43.801208,-1
21718,82.13310200000002,42.989706,-1
22238,83.486221,43.35511,-1
22392,87.43655,48.56983,-1
22665,82.276611,43.244402,-1
22707,89.22833299999998,42.977222,-1
23662,92.577674,43.125919,-1
23756,75.99243100000002,39.444677,-1
23830,88.124747,43.900725,-1
23836,75.051383,38.453319,1
24013,92.594245,43.133659,-1
24077,77.5731,38.7949,-1
24157,87.616141,43.778216,-1
24323,87.621944,43.793888,-1
24734,75.994206,39.472851,-1
24882,75.986251,39.467342,-1
25397,75.979557,39.466282,-1
25407,89.527416,42.852458,-1
25500,76.1915,39.697999,-1
25506,88.552551,42.831667,0
25817,75.992409,39.473665,-1
25889,75.322265,38.266075,-1
25902,86.990494,48.725633,-1
26125,86.8376,47.7055,-1
26175,81.10382,44.65348,-1
26351,89.076944,42.944999,-1
26683,89.129166,42.978055,-1
26736,87.58438100000002,43.802323,-1
26885,82.178005,41.572619,-1
27257,89.231643,42.957427,9
27290,82.188377,42.92444,-1
27467,90.171604,42.822493,-1
27512,87.539062,47.901613,10
28282,75.980007,39.467908,-1
29011,92.576652,43.128707,-1
29565,87.173305,44.098927,-1
29682,75.993762,39.47241,-1
29749,89.222261,42.974575,11
30149,87.583333,41.783666,-1
30196,86.462402,47.26432,-1
30269,75.04343,38.439238,-1
30594,76.608333,39.284722,-1
30860,75.98608,39.468269,-1
30922,89.152679,42.975013,2
30943,77.259013,38.418359,12
31213,75.051383,38.453319,1
