photoId,longitude,latitude,clusterId
253,106.57103,29.557443,-1
371,109.588158,31.037165,-1
948,109.865598,31.218159000000004,-1
1276,110.029791,31.003802,-1
1453,105.495425,29.6803,0
1602,109.893836,31.071535,1
1617,106.428337,29.829773,2
1957,108.770141,29.537395,-1
2410,106.566202,29.540027,-1
2731,106.559164,29.557555,-1
2955,107.753906,30.135626,-1
2957,108.390426,30.821252,3
3102,106.472625,29.506997,4
3561,106.655273,29.382175,-1
3710,106.583597,29.561177,-1
4279,106.550559,29.561736,5
4395,106.505928,29.526118,6
4469,106.512306,29.520927,-1
4630,106.577124,29.557378000000003,7
4738,105.805544,29.752822,-1
4935,108.390426,30.821252,3
4948,106.6333,29.535229,-1
5047,106.583463,29.560861,-1
5257,109.982247,31.014686,-1
5420,106.575965,29.574352,8
5422,106.549079,29.558339,-1
5792,110.038661,31.023574,-1
5930,107.716484,29.882625,9
6034,109.893836,31.071535,1
6095,106.505928,29.526118,6
6100,106.428337,29.829773,2
6222,107.721383,29.889002,10
6389,106.190722,29.731749,-1
6395,109.895971,31.093546000000003,-1
6699,109.893836,31.071535,1
7085,106.428337,29.829773,2
7104,105.495425,29.680316,0
7120,109.54047,31.043886,-1
7991,106.388168,29.861339,11
8023,106.44104,29.568679,-1
9420,106.642227,29.722048,-1
9454,107.722905,29.89046500000001,-1
9668,106.57443,29.573925,-1
9858,106.558499,29.556174,-1
9894,109.893836,31.071535,1
10277,107.726783,29.901079,-1
10441,109.570688,31.042947,12
10445,109.893836,31.071535,1
10796,109.570613,31.043119,12
11385,107.711334,29.863869,-1
11669,106.575965,29.574352,8
11933,106.53305,29.552254,-1
12817,106.429367,29.828954,13
13077,106.559164,29.557555,-1
13119,106.505928,29.526118,6
13257,109.893188,31.11793,14
13282,106.567382,29.573457,-1
13682,106.512966,29.502067,15
13687,106.50306100000002,29.595752,-1
13950,106.505928,29.526118,6
14070,108.386671,30.80275,-1
14268,107.723194,29.890322,-1
14420,106.505928,29.526118,6
15089,109.54041,31.043766,-1
15126,106.453152,29.493439,16
15892,106.580193,29.50442,17
16005,106.472625,29.506997,4
16176,106.505928,29.526118,6
16377,107.720518,29.884857,-1
16386,106.579549,29.562455,-1
